고객명,매출년월,사용량,사용열량
(주) 동진스크린,2021-08,7104.0,302487.696
(주) 동진스크린,2021-09,8174.0,347351.952
(주) 동진스크린,2021-10,6452.0,273691.624
(주) 동진스크린,2021-11,7003.0,298123.966
(주) 동진스크린,2021-12,6375.0,271011.181
(주) 동진스크린,2022-01,7258.0,310787.907
(주) 동진스크린,2022-02,8454.0,364995.324
(주) 동진스크린,2022-03,9845.0,423879.29099999997
(주) 동진스크린,2022-04,8998.0,385535.774
(주) 동진스크린,2022-05,7437.0,318957.279
(주) 동진스크린,2022-06,8856.0,378912.31
(주) 동진스크린,2022-07,6015.0,257304.517
(주) 동진스크린,2022-08,5310.0,228328.676
(주) 동진스크린,2022-09,7309.0,311652.743
(주) 동진스크린,2022-10,6378.0,272323.392
(주) 동진스크린,2022-11,9006.0,386293.194
(주) 동진스크린,2022-12,6592.0,283030.257
(주) 동진스크린,2023-01,7761.0,333793.833
(주) 동진스크린,2023-02,8298.0,356877.976
(주) 동진스크린,2023-03,8552.0,368914.432
(주) 동진스크린,2023-04,10366.0,445501.91000000003
(주) 동진스크린,2023-05,7175.0,307001.829
(주) 동진스크린,2023-06,8161.0,346889.877
(주) 동진스크린,2023-07,5837.0,248866.61800000002
(주) 동진스크린,2023-08,5553.0,236892.434
(주) 동진스크린,2023-09,6770.0,287549.13
(주) 동진스크린,2023-10,4416.0,187550.316
(주) 동진스크린,2023-11,5784.0,247031.976
(주) 동진스크린,2023-12,5637.0,239937.72600000002
(주) 동진스크린,2024-01,6525.0,277822.402
(주) 동진스크린,2024-02,7624.0,326018.81799999997
(주) 동진스크린,2024-03,6202.0,266376.912
(주) 동진스크린,2024-04,6236.0,266742.256
(주) 동진스크린,2024-05,5349.0,228504.95299999998
(주) 동진스크린,2024-06,4544.0,193023.318
(주) 동진스크린,2024-07,4575.0,194443.353
(주) 동진스크린,2024-08,4153.0,176581.18
(주) 동진스크린,2024-09,5233.0,223268.461
(주) 동진스크린,2024-10,3722.0,159016.55800000002
(주) 동진스크린,2024-11,5573.0,237394.565
(주) 동진스크린,2024-12,8144.0,348299.431
(주) 샤니,2020-01,330027.0,14074106.964
(주) 샤니,2020-02,306998.0,13089517.386
(주) 샤니,2020-03,297948.0,12684493.208999999
(주) 샤니,2020-04,264134.0,11245235.895000001
(주) 샤니,2020-05,246869.0,10511746.259
(주) 샤니,2020-06,227392.0,9679922.608
(주) 샤니,2020-07,226660.0,9616462.784
(주) 샤니,2020-08,214861.0,9178485.759
(주) 샤니,2020-09,220275.0,9399291.487999998
(주) 샤니,2020-10,265056.0,11301357.94
(주) 샤니,2020-11,297681.0,12708011.535
(주) 샤니,2020-12,379269.0,16136758.143
(주) 샤니,2021-01,380066.0,16261259.88
(주) 샤니,2021-02,275473.0,11727313.03
(주) 샤니,2021-03,274936.0,11713375.166000001
(주) 샤니,2021-04,254140.0,10877295.35
(주) 샤니,2021-05,252395.0,10772116.556
(주) 샤니,2021-06,240901.0,10254350.692
(주) 샤니,2021-07,234069.0,9976228.067
(주) 샤니,2021-08,236811.0,10064856.747
(주) 샤니,2021-09,239521.0,10170441.749
(주) 샤니,2021-10,281645.0,11967419.003999999
(주) 샤니,2021-11,322069.0,13691449.529000001
(주) 샤니,2021-12,376502.0,16058204.998000002
(주) 샤니,2022-01,365878.0,15743527.612
(주) 샤니,2022-02,298576.0,12886945.828
(주) 샤니,2022-03,292867.0,12564657.383000001
(주) 샤니,2022-04,271126.0,11624443.924
(주) 샤니,2022-05,257219.0,11017422.514
(주) 샤니,2022-06,242358.0,10365723.31
(주) 샤니,2022-07,232022.0,9960640.136
(주) 샤니,2022-08,238216.0,10187211.573
(주) 샤니,2022-09,232967.0,9920811.411
(주) 샤니,2022-10,279974.0,11994492.100000001
(주) 샤니,2022-11,297264.0,12746472.706
(주) 샤니,2022-12,372894.0,16025298.477000002
(주) 샤니,2023-01,363703.0,15634884.173
(주) 샤니,2023-02,341997.0,14734881.157
(주) 샤니,2023-03,332853.0,14337141.767
(주) 샤니,2023-04,298698.0,12823257.370000001
(주) 샤니,2023-05,311428.0,13259068.352
(주) 샤니,2023-06,285280.0,12137630.127999999
(주) 샤니,2023-07,277913.0,11859929.063
(주) 샤니,2023-08,277938.0,11825532.872000001
(주) 샤니,2023-09,260568.0,11060303.084999999
(주) 샤니,2023-10,306626.0,13063053.613
(주) 샤니,2023-11,353674.0,15096900.963
(주) 샤니,2023-12,403539.0,17172043.716
(주) 샤니,2024-01,409345.0,17445940.035
(주) 샤니,2024-02,322191.0,13803358.875
(주) 샤니,2024-03,338259.0,14523851.802000001
(주) 샤니,2024-04,295578.0,12633784.925999999
(주) 샤니,2024-05,297641.0,12682125.284000002
(주) 샤니,2024-06,273103.0,11584780.674
(주) 샤니,2024-07,264415.0,11253982.225
(주) 샤니,2024-08,267985.0,11397869.74
(주) 샤니,2024-09,256450.0,10968139.77
(주) 샤니,2024-10,311209.0,13254871.773
(주) 샤니,2024-11,323687.0,13831758.26
(주) 샤니,2024-12,366658.0,15699734.937
(주) 샤니,2025-01,351656.0,15123825.664
(주) 샤니,2025-02,339753.0,14576203.172
(주) 샤니,2025-03,331064.0,14210024.229
(주) 샤니,2025-04,324819.0,13829773.305
(주) 샤니,2025-05,295757.0,12608714.181
(주) 샤니,2025-06,284553.0,12066996.465
(주) 샤니,2025-07,270678.0,11476329.879999999
(주) 샤니,2025-08,280545.0,11904792.489
(주) 샤니,2025-09,269334.0,11498423.208
(주) 샤니,2025-10,289784.0,12339116.879999999
(주) 샤니,2025-11,335875.0,14293203.943
(주) 샤니,2025-12,378342.0,16100832.044
(주) 아진피앤피구지공장지점,2020-01,158049.8996,6734397.439800001
(주) 아진피앤피구지공장지점,2020-02,125394.7064,5346421.1894000005
(주) 아진피앤피구지공장지점,2020-03,133718.9088,5697333.6553
(주) 아진피앤피구지공장지점,2020-04,83780.976,3568954.2018
(주) 아진피앤피구지공장지점,2020-05,98047.25200000001,4174728.1251
(주) 아진피앤피구지공장지점,2020-06,83035.1168,3534479.9585
(주) 아진피앤피구지공장지점,2020-07,111308.5676,4729713.223999999
(주) 아진피앤피구지공장지점,2020-08,137139.61359999998,5831423.538600001
(주) 아진피앤피구지공장지점,2020-09,156528.66879999998,6694301.1655
(주) 아진피앤피구지공장지점,2020-10,130470.5032,5565080.9781
(주) 아진피앤피구지공장지점,2020-11,186523.38079999998,7952646.2562
(주) 아진피앤피구지공장지점,2020-12,203444.0036,8670581.9673
(주) 아진피앤피구지공장지점,2021-01,185263.0836,7895432.236099999
(주) 아진피앤피구지공장지점,2021-02,171279.98239999998,7325680.2121
(주) 아진피앤피구지공장지점,2021-03,140055.88400000002,5959438.661
(주) 아진피앤피구지공장지점,2021-04,179449.5772,7661481.4024
(주) 아진피앤피구지공장지점,2021-05,138345.0004,5915106.897
(주) 아진피앤피구지공장지점,2021-06,147429.2454,6281208.4394
(주) 아진피앤피구지공장지점,2021-07,147964.5394,6307127.857
(주) 아진피앤피구지공장지점,2021-08,134616.804,5731064.934599999
(주) 아진피앤피구지공장지점,2021-09,190556.5296,8097621.4917
(주) 아진피앤피구지공장지점,2021-10,148565.4316,6300316.6389
(주) 아진피앤피구지공장지점,2021-11,181608.7652,7731602.0903
(주) 아진피앤피구지공장지점,2021-12,185138.452,7869558.827699999
(주) 아진피앤피구지공장지점,2022-01,191203.4324,8189647.002700001
(주) 아진피앤피구지공장지점,2022-02,171832.7366,7419132.133
(주) 아진피앤피구지공장지점,2022-03,159832.668,6881878.2269
(주) 아진피앤피구지공장지점,2022-04,158578.7856,6794499.0199
(주) 아진피앤피구지공장지점,2022-05,151782.72950000002,6509501.089500001
(주) 아진피앤피구지공장지점,2022-06,192704.9082,8245060.142100001
(주) 아진피앤피구지공장지점,2022-07,158453.7322,6778443.4536
(주) 아진피앤피구지공장지점,2022-08,165510.9073,7109275.8675
(주) 아진피앤피구지공장지점,2022-09,155482.5777,6631545.8737
(주) 아진피앤피구지공장지점,2022-10,139228.0112,5942465.5252
(주) 아진피앤피구지공장지점,2022-11,172993.9297,7420074.814
(주) 아진피앤피구지공장지점,2022-12,157495.74430000002,6761557.1534
(주) 아진피앤피구지공장지점,2023-01,164456.0981,7073333.6754
(주) 아진피앤피구지공장지점,2023-02,129706.8482,5578069.3761
(주) 아진피앤피구지공장지점,2023-03,112553.6516,4855415.5425
(주) 아진피앤피구지공장지점,2023-04,115236.4447,4952091.4385
(주) 아진피앤피구지공장지점,2023-05,109141.0936,4667822.547
(주) 아진피앤피구지공장지점,2023-06,124216.559,5280349.523499999
(주) 아진피앤피구지공장지점,2023-07,115841.8147,4937372.409200001
(주) 아진피앤피구지공장지점,2023-08,100849.9019,4301814.2881000005
(주) 아진피앤피구지공장지점,2023-09,137105.8801,5823511.4044
(주) 아진피앤피구지공장지점,2023-10,100151.4659,4252749.4558999995
(주) 아진피앤피구지공장지점,2023-11,149148.9617,6369994.0797999995
(주) 아진피앤피구지공장지점,2023-12,134851.0897,5738446.1584
(주) 아진피앤피구지공장지점,2024-01,130988.6864,5577183.3597
(주) 아진피앤피구지공장지점,2024-02,116915.2641,5001610.9933
(주) 아진피앤피구지공장지점,2024-03,127057.2859,5455533.3755
(주) 아진피앤피구지공장지점,2024-04,145543.9399,6226225.3442
(주) 아진피앤피구지공장지점,2024-05,114176.7247,4878244.9761
(주) 아진피앤피구지공장지점,2024-06,100536.4809,4271008.8544
(주) 아진피앤피구지공장지점,2024-07,92622.661,3936881.995
(주) 아진피앤피구지공장지점,2024-08,94205.7966,4005452.4958
(주) 아진피앤피구지공장지점,2024-09,119314.8757,5088241.1085
(주) 아진피앤피구지공장지점,2024-10,76390.7175,3264071.1315
(주) 아진피앤피구지공장지점,2024-11,93384.3615,3982140.4968
(주) 아진피앤피구지공장지점,2024-12,90804.2089,3878467.2715000003
(주) 아진피앤피구지공장지점,2025-01,101013.7004,4339721.2853999995
(주) 아진피앤피구지공장지점,2025-02,89475.5987,3845818.8357999995
(주) 아진피앤피구지공장지점,2025-03,74892.4236,3211116.2229999998
(주) 아진피앤피구지공장지점,2025-04,93119.5931,3986370.5551
(주) 아진피앤피구지공장지점,2025-05,83067.62139999999,3532637.2748000007
(주) 아진피앤피구지공장지점,2025-06,79964.4614,3395813.4881
(주) 아진피앤피구지공장지점,2025-07,81598.6814,3459122.5348
(주) 아진피앤피구지공장지점,2025-08,89021.8112,3777084.4591
(주) 아진피앤피구지공장지점,2025-09,90259.8584,3839629.5307000005
(주) 아진피앤피구지공장지점,2025-10,82796.764,3537761.6097000004
(주) 아진피앤피구지공장지점,2025-11,113434.97039999999,4829662.1526
(주) 아진피앤피구지공장지점,2025-12,96905.4512,4123954.9586
(주) 정도,2024-12,16645.0,710904.408
(주) 정도,2025-01,9394.0,403413.797
(주) 정도,2025-02,5472.0,235246.999
(주) 정도,2025-03,9363.0,401417.46
(주) 정도,2025-04,9966.0,426782.37899999996
(주) 정도,2025-05,7761.0,330051.699
(주) 정도,2025-06,8067.0,342696.186
(주) 정도,2025-07,5576.0,236445.76
(주) 정도,2025-08,5724.0,242876.453
(주) 정도,2025-09,9214.0,391876.93299999996
(주) 정도,2025-10,9034.0,386029.848
(주) 정도,2025-11,13184.0,561275.787
(주) 정도,2025-12,13710.0,583481.811
(주) 화신테크,2020-01,3123.0016,133071.28840000002
(주) 화신테크,2020-02,2891.1544,123274.16290000001
(주) 화신테크,2020-03,2233.2632000000003,95176.62640000001
(주) 화신테크,2020-04,818.4007999999999,34859.2421
(주) 화신테크,2020-05,445.85999999999996,18963.317499999997
(주) 화신테크,2020-06,1146.3556,48778.390799999994
(주) 화신테크,2020-07,654.9188,27843.180099999998
(주) 화신테크,2020-08,779.7596000000001,33159.172000000006
(주) 화신테크,2020-09,1193.914,51073.1183
(주) 화신테크,2020-10,59.448,2533.6539000000002
(주) 화신테크,2020-11,30.7148,1310.2537
(주) 화신테크,2020-12,387.40279999999996,16494.187400000003
(주) 화신테크,2021-01,899.6464000000001,38361.9133
(주) 화신테크,2021-02,959.0944000000001,41029.971099999995
(주) 화신테크,2021-03,787.686,33512.514
(주) 화신테크,2021-04,234.7884,10012.1418
(주) 화신테크,2021-05,53.470800000000004,2284.7271
(주) 화신테크,2021-06,112.88279999999999,4806.3456
(주) 화신테크,2021-07,741.6598,31616.808699999998
(주) 화신테크,2021-08,1173.387,49932.6511
(주) 화신테크,2021-09,755.5226,32099.8609
(주) 화신테크,2021-10,128.726,5458.8676
(주) 화신테크,2021-11,485.198,20650.9993
(주) 화신테크,2021-12,1230.8186,52332.8998
(주) 화신테크,2022-01,1277.358,54724.4962
(주) 화신테크,2022-02,990.2,42756.340899999996
(주) 화신테크,2022-03,715.9146000000001,30840.4632
(주) 화신테크,2022-04,307.9522,13191.793000000001
(주) 화신테크,2022-05,8.9108,382.2377
(주) 화신테크,2022-06,140.5374,6012.985699999999
(주) 화신테크,2022-07,1342.0331999999999,57411.2896
(주) 화신테크,2022-08,1368.7551,58707.7828
(주) 화신테크,2022-09,675.9651,28858.4455
(주) 화신테크,2022-10,82.14510000000001,3499.5851
(주) 화신테크,2022-11,182.1048,7808.2243
(주) 화신테크,2022-12,691.8003,29703.0634
(주) 화신테크,2023-01,899.6373,38692.571899999995
(주) 화신테크,2023-02,1065.9069,45838.7621
(주) 화신테크,2023-03,555.2217,23952.7718
(주) 화신테크,2023-04,62.3511,2680.5242
(주) 화신테크,2023-05,1.9794,84.6856
(주) 화신테크,2023-06,63.303,2691.4942
(주) 화신테크,2023-07,770.5089,32855.931800000006
(주) 화신테크,2023-08,1044.4895999999999,44552.424
(주) 화신테크,2023-09,1262.0916,53598.88189999999
(주) 화신테크,2023-10,131.55030000000002,5573.809
(주) 화신테크,2023-11,27.6948,1183.4651000000001
(주) 화신테크,2023-12,531.1467,22609.095999999998
(주) 화신테크,2024-01,656.7624000000001,27959.407
(주) 화신테크,2024-02,774.4653000000001,33124.5653
(주) 화신테크,2024-03,505.43010000000004,21697.790800000002
(주) 화신테크,2024-04,161.2233,6901.726200000001
(주) 화신테크,2024-05,9.891,422.7799
(주) 화신테크,2024-06,18.7865,797.226
(주) 화신테크,2024-07,787.9938999999999,33501.0119
(주)AVATEC,2020-01,190.2336,8105.927
(주)AVATEC,2020-02,119.8868,5111.6383
(주)AVATEC,2020-03,121.8684,5196.0247
(주)AVATEC,2020-04,180.3256,7675.495800000001
(주)AVATEC,2020-05,118.896,5061.5018
(주)AVATEC,2020-06,118.89599999999999,5060.861800000001
(주)AVATEC,2020-07,108.988,4632.1446
(주)AVATEC,2020-08,101.0616,4297.9021
(주)AVATEC,2020-09,74.31,3178.7074000000002
(주)AVATEC,2020-10,101.0616,4311.0837
(주)AVATEC,2020-11,116.9144,4985.141799999999
(주)AVATEC,2020-12,134.74880000000002,5744.5226
(주)AVATEC,2021-01,141.68439999999998,6042.5127
(주)AVATEC,2021-02,138.712,5933.9884
(주)AVATEC,2021-03,137.7212,5858.6757
(주)AVATEC,2021-04,145.60379999999998,6216.026400000001
(주)AVATEC,2021-05,94.069,4020.8041
(주)AVATEC,2021-06,119.8142,5106.1356
(주)AVATEC,2021-07,110.9024,4727.092000000001
(주)AVATEC,2021-08,73.2748,3118.8686
(주)AVATEC,2021-09,108.922,4629.2642
(주)AVATEC,2021-10,94.069,3989.1939999999995
(주)AVATEC,2021-11,114.8632,4890.2017
(주)AVATEC,2021-12,112.8828,4797.2853
(주)AVATEC,2022-01,103.971,4454.3751
(주)AVATEC,2022-02,91.0984,3934.0903
(주)AVATEC,2022-03,125.75540000000001,5412.899600000001
(주)AVATEC,2022-04,144.5692,6194.7348
(주)AVATEC,2022-05,90.0852,3863.6059999999998
(주)AVATEC,2022-06,74.22749999999999,3175.8949000000002
(주)AVATEC,2022-07,87.0936,3725.5614
(주)AVATEC,2022-08,68.2893,2931.9417000000003
(주)AVATEC,2022-09,90.0627,3839.9855
(주)AVATEC,2022-10,79.176,3378.5051999999996
(주)AVATEC,2022-11,73.2378,3141.5275
(주)AVATEC,2022-12,108.86699999999999,4674.076
(주)AVATEC,2023-01,133.6095,5747.0581999999995
(주)AVATEC,2023-02,52.4541,2252.9996
(주)거목텍스,2020-01,43428.0,1850497.26
(주)거목텍스,2020-02,37582.0,1602311.818
(주)거목텍스,2020-03,37308.0,1590546.174
(주)거목텍스,2020-04,41428.0,1763644.62
(주)거목텍스,2020-05,28168.0,1199369.008
(주)거목텍스,2020-06,31945.0,1359871.821
(주)거목텍스,2020-07,36596.0,1555791.8879999998
(주)거목텍스,2020-08,29518.0,1254425.062
(주)거목텍스,2020-09,37522.0,1604578.05
(주)거목텍스,2020-10,34283.0,1462040.762
(주)거목텍스,2020-11,42549.0,1813798.983
(주)거목텍스,2020-12,39734.0,1694078.322
(주)거목텍스,2021-01,35761.0,1524398.852
(주)거목텍스,2021-02,27463.0,1175610.2280000001
(주)거목텍스,2021-03,4047.0,172430.529
(주)거목텍스,2021-04,37112.0,1584742.83
(주)거목텍스,2021-05,30873.0,1319312.159
(주)거목텍스,2021-06,32256.0,1374786.243
(주)거목텍스,2021-07,31969.0,1362686.77
(주)거목텍스,2021-08,25120.0,1069350.8220000002
(주)거목텍스,2021-09,32369.0,1375531.677
(주)거목텍스,2021-10,26054.0,1104899.522
(주)거목텍스,2021-11,32747.0,1394105.8560000001
(주)거목텍스,2021-12,32742.0,1391656.98
(주)거목텍스,2022-01,31253.0,1338397.345
(주)거목텍스,2022-02,24741.0,1068261.1230000001
(주)거목텍스,2022-03,22452.0,966382.946
(주)거목텍스,2022-04,25841.0,1107212.514
(주)거목텍스,2022-05,21385.0,917090.064
(주)거목텍스,2022-06,22022.0,942208.439
(주)거목텍스,2022-07,20056.0,858218.206
(주)거목텍스,2022-08,16636.0,715015.642
(주)거목텍스,2022-09,20646.0,880333.794
(주)거목텍스,2022-10,26759.0,1144183.46
(주)건화이엔지제2공장,2020-01,194.1968,8274.8297
(주)건화이엔지제2공장,2020-02,190.2336,8110.7919
(주)건화이엔지제2공장,2020-03,180.3256,7686.697700000001
(주)건화이엔지제2공장,2020-04,203.114,8647.0455
(주)건화이엔지제2공장,2020-05,111.96039999999999,4765.8322
(주)건화이엔지제2공장,2020-06,119.8868,5103.3829000000005
(주)건화이엔지제2공장,2020-07,116.9144,4968.5647
(주)건화이엔지제2공장,2020-08,136.7304,5808.781
(주)건화이엔지제2공장,2020-09,164.4728,7033.5237
(주)건화이엔지제2공장,2020-10,166.45440000000002,7098.017900000001
(주)건화이엔지제2공장,2020-11,191.2244,8152.617400000001
(주)건화이엔지제2공장,2020-12,198.16000000000003,8445.706
(주)건화이엔지제2공장,2021-01,196.1784,8360.42
(주)건화이엔지제2공장,2021-02,150.60160000000002,6440.7252
